escena,entrada,gt_People,gt_Lamp,tp_People,tp_Lamp,recupera_People,recupera_Lamp,recupera_ambas
03059,DTCWT,3,2,1,0,1,0,0
03059,Curvelet,3,2,1,0,1,0,0
03059,TopHat_Clasico,3,2,1,0,1,0,0
03059,Propuesta_Novedosa,3,2,0,0,0,0,0
03060,VIS,4,2,3,0,1,0,0
03060,IR,4,2,2,0,1,0,0
03060,PiramideLaplace,4,2,2,0,1,0,0
03060,RatioPiramide,4,2,2,0,1,0,0
03060,DWT,4,2,3,0,1,0,0
03060,DTCWT,4,2,2,0,1,0,0
03060,Curvelet,4,2,2,0,1,0,0
03060,TopHat_Clasico,4,2,2,0,1,0,0
03060,Propuesta_Novedosa,4,2,2,0,1,0,0
03061,VIS,4,2,3,0,1,0,0
03061,IR,4,2,3,0,1,0,0
03061,PiramideLaplace,4,2,2,1,1,1,1
03061,RatioPiramide,4,2,3,0,1,0,0
03061,DWT,4,2,1,1,1,1,1
03061,DTCWT,4,2,2,1,1,1,1
03061,Curvelet,4,2,2,1,1,1,1
03061,TopHat_Clasico,4,2,2,0,1,0,0
03061,Propuesta_Novedosa,4,2,2,0,1,0,0
03063,VIS,2,4,1,1,1,1,1
03063,IR,2,4,1,2,1,1,1
03063,PiramideLaplace,2,4,1,1,1,1,1
03063,RatioPiramide,2,4,1,1,1,1,1
03063,DWT,2,4,1,1,1,1,1
03063,DTCWT,2,4,1,1,1,1,1
03063,Curvelet,2,4,1,0,1,0,0
03063,TopHat_Clasico,2,4,1,0,1,0,0
03063,Propuesta_Novedosa,2,4,1,0,1,0,0
03066,VIS,1,6,0,1,0,1,0
03066,IR,1,6,0,1,0,1,0
03066,PiramideLaplace,1,6,0,1,0,1,0
03066,RatioPiramide,1,6,0,1,0,1,0
03066,DWT,1,6,0,1,0,1,0
03066,DTCWT,1,6,0,1,0,1,0
03066,Curvelet,1,6,0,1,0,1,0
03066,TopHat_Clasico,1,6,0,1,0,1,0
03066,Propuesta_Novedosa,1,6,0,1,0,1,0
03072,VIS,8,8,4,2,1,1,1
03072,IR,8,8,4,2,1,1,1
03072,PiramideLaplace,8,8,3,2,1,1,1
03072,RatioPiramide,8,8,3,3,1,1,1
03072,DWT,8,8,3,0,1,0,0
03072,DTCWT,8,8,3,2,1,1,1
03072,Curvelet,8,8,3,1,1,1,1
03072,TopHat_Clasico,8,8,3,1,1,1,1
03072,Propuesta_Novedosa,8,8,2,2,1,1,1
03078,VIS,7,4,4,4,1,1,1
03078,IR,7,4,4,4,1,1,1
03078,PiramideLaplace,7,4,3,3,1,1,1
03078,RatioPiramide,7,4,4,3,1,1,1
03078,DWT,7,4,1,2,1,1,1
03078,DTCWT,7,4,4,2,1,1,1
03078,Curvelet,7,4,4,1,1,1,1
03078,TopHat_Clasico,7,4,2,3,1,1,1
03078,Propuesta_Novedosa,7,4,4,3,1,1,1
03079,VIS,4,3,2,3,1,1,1
03079,IR,4,3,3,3,1,1,1
03079,PiramideLaplace,4,3,2,3,1,1,1
03079,RatioPiramide,4,3,2,3,1,1,1
03079,DWT,4,3,2,1,1,1,1
03079,DTCWT,4,3,2,3,1,1,1
03079,Curvelet,4,3,2,0,1,0,0
03079,TopHat_Clasico,4,3,2,2,1,1,1
03079,Propuesta_Novedosa,4,3,2,2,1,1,1
03116,VIS,1,2,1,2,1,1,1
03116,IR,1,2,1,2,1,1,1
03116,PiramideLaplace,1,2,1,1,1,1,1
03116,RatioPiramide,1,2,1,2,1,1,1
03116,DWT,1,2,1,1,1,1,1
03116,DTCWT,1,2,1,2,1,1,1
03116,Curvelet,1,2,1,1,1,1,1
03116,TopHat_Clasico,1,2,1,1,1,1,1
03116,Propuesta_Novedosa,1,2,1,2,1,1,1
03118,VIS,1,2,1,2,1,1,1
03118,IR,1,2,1,2,1,1,1
03118,PiramideLaplace,1,2,1,2,1,1,1
03118,RatioPiramide,1,2,1,2,1,1,1
03118,DWT,1,2,1,1,1,1,1
03118,DTCWT,1,2,1,2,1,1,1
03118,Curvelet,1,2,1,1,1,1,1
03118,TopHat_Clasico,1,2,1,1,1,1,1
03118,Propuesta_Novedosa,1,2,1,2,1,1,1
03119,VIS,1,2,1,2,1,1,1
03119,IR,1,2,1,2,1,1,1
03119,PiramideLaplace,1,2,1,2,1,1,1
03119,RatioPiramide,1,2,1,2,1,1,1
03119,DWT,1,2,1,1,1,1,1
03119,DTCWT,1,2,1,2,1,1,1
03119,Curvelet,1,2,1,2,1,1,1
03119,TopHat_Clasico,1,2,1,1,1,1,1
03119,Propuesta_Novedosa,1,2,1,2,1,1,1
03121,VIS,1,2,1,2,1,1,1
03121,IR,1,2,1,2,1,1,1
03121,PiramideLaplace,1,2,1,1,1,1,1
03121,RatioPiramide,1,2,1,2,1,1,1
03121,DWT,1,2,1,1,1,1,1
03121,DTCWT,1,2,1,2,1,1,1
03121,Curvelet,1,2,1,1,1,1,1
03121,TopHat_Clasico,1,2,1,1,1,1,1
03121,Propuesta_Novedosa,1,2,1,2,1,1,1
03124,VIS,1,2,1,2,1,1,1
03124,IR,1,2,1,2,1,1,1
03124,PiramideLaplace,1,2,1,2,1,1,1
03124,RatioPiramide,1,2,1,2,1,1,1
03124,DWT,1,2,1,1,1,1,1
03124,DTCWT,1,2,1,2,1,1,1
03124,Curvelet,1,2,1,1,1,1,1
03124,TopHat_Clasico,1,2,1,2,1,1,1
03124,Propuesta_Novedosa,1,2,1,2,1,1,1
03125,VIS,1,2,1,2,1,1,1
03125,IR,1,2,1,2,1,1,1
03125,PiramideLaplace,1,2,1,1,1,1,1
03125,RatioPiramide,1,2,1,2,1,1,1
03125,DWT,1,2,1,1,1,1,1
03125,DTCWT,1,2,1,2,1,1,1
03125,Curvelet,1,2,1,1,1,1,1
03125,TopHat_Clasico,1,2,1,1,1,1,1
03125,Propuesta_Novedosa,1,2,1,2,1,1,1
03302,VIS,1,4,1,3,1,1,1
03302,IR,1,4,0,3,0,1,0
03302,PiramideLaplace,1,4,1,3,1,1,1
03302,RatioPiramide,1,4,1,3,1,1,1
03302,DWT,1,4,1,3,1,1,1
03302,DTCWT,1,4,1,3,1,1,1
03302,Curvelet,1,4,1,3,1,1,1
03302,TopHat_Clasico,1,4,1,2,1,1,1
03302,Propuesta_Novedosa,1,4,1,2,1,1,1
03313,VIS,2,2,1,1,1,1,1
03313,IR,2,2,1,1,1,1,1
03313,PiramideLaplace,2,2,1,1,1,1,1
03313,RatioPiramide,2,2,1,1,1,1,1
03313,DWT,2,2,1,0,1,0,0
03313,DTCWT,2,2,1,0,1,0,0
03313,Curvelet,2,2,1,0,1,0,0
03313,TopHat_Clasico,2,2,0,0,0,0,0
03313,Propuesta_Novedosa,2,2,1,0,1,0,0
03347,VIS,3,2,1,0,1,0,0
03347,IR,3,2,0,0,0,0,0
03347,PiramideLaplace,3,2,1,0,1,0,0
03347,RatioPiramide,3,2,1,0,1,0,0
03347,DWT,3,2,1,0,1,0,0
03347,DTCWT,3,2,1,0,1,0,0
03347,Curvelet,3,2,1,0,1,0,0
03347,TopHat_Clasico,3,2,0,0,0,0,0
03347,Propuesta_Novedosa,3,2,1,0,1,0,0
03349,VIS,3,2,0,0,0,0,0
03349,IR,3,2,2,0,1,0,0
03349,PiramideLaplace,3,2,0,0,0,0,0
03349,RatioPiramide,3,2,0,0,0,0,0
03349,DWT,3,2,0,0,0,0,0
03349,DTCWT,3,2,0,0,0,0,0
03349,Curvelet,3,2,0,0,0,0,0
03349,TopHat_Clasico,3,2,0,0,0,0,0
03349,Propuesta_Novedosa,3,2,0,0,0,0,0
03350,VIS,5,2,1,0,1,0,0
03350,IR,5,2,2,0,1,0,0
03350,PiramideLaplace,5,2,1,0,1,0,0
03350,RatioPiramide,5,2,1,0,1,0,0
03350,DWT,5,2,2,0,1,0,0
03350,DTCWT,5,2,1,0,1,0,0
03350,Curvelet,5,2,1,0,1,0,0
03350,TopHat_Clasico,5,2,0,0,0,0,0
03350,Propuesta_Novedosa,5,2,0,0,0,0,0
03378,VIS,4,5,2,2,1,1,1
03378,IR,4,5,2,1,1,1,1
03378,PiramideLaplace,4,5,2,2,1,1,1
03378,RatioPiramide,4,5,2,2,1,1,1
03378,DWT,4,5,1,2,1,1,1
03378,DTCWT,4,5,2,2,1,1,1
03378,Curvelet,4,5,1,1,1,1,1
03378,TopHat_Clasico,4,5,1,1,1,1,1
03378,Propuesta_Novedosa,4,5,1,1,1,1,1
03381,VIS,5,5,2,3,1,1,1
03381,IR,5,5,2,0,1,0,0
03381,PiramideLaplace,5,5,2,3,1,1,1
03381,RatioPiramide,5,5,2,3,1,1,1
03381,DWT,5,5,2,3,1,1,1
03381,DTCWT,5,5,2,3,1,1,1
03381,Curvelet,5,5,2,3,1,1,1
03381,TopHat_Clasico,5,5,2,2,1,1,1
03381,Propuesta_Novedosa,5,5,2,3,1,1,1
03382,VIS,3,5,2,3,1,1,1
03382,IR,3,5,2,0,1,0,0
03382,PiramideLaplace,3,5,2,3,1,1,1
03382,RatioPiramide,3,5,2,3,1,1,1
03382,DWT,3,5,2,3,1,1,1
03382,DTCWT,3,5,2,3,1,1,1
03382,Curvelet,3,5,2,3,1,1,1
03382,TopHat_Clasico,3,5,2,3,1,1,1
03382,Propuesta_Novedosa,3,5,2,3,1,1,1
03383,VIS,3,5,2,3,1,1,1
03383,IR,3,5,2,1,1,1,1
03383,PiramideLaplace,3,5,2,3,1,1,1
03383,RatioPiramide,3,5,2,2,1,1,1
03383,DWT,3,5,2,2,1,1,1
03383,DTCWT,3,5,2,2,1,1,1
03383,Curvelet,3,5,2,1,1,1,1
03383,TopHat_Clasico,3,5,2,3,1,1,1
03383,Propuesta_Novedosa,3,5,2,3,1,1,1
03384,VIS,4,5,2,3,1,1,1
03384,IR,4,5,2,1,1,1,1
03384,PiramideLaplace,4,5,2,3,1,1,1
03384,RatioPiramide,4,5,2,3,1,1,1
03384,DWT,4,5,3,3,1,1,1
03384,DTCWT,4,5,2,3,1,1,1
03384,Curvelet,4,5,2,3,1,1,1
03384,TopHat_Clasico,4,5,2,3,1,1,1
03384,Propuesta_Novedosa,4,5,2,2,1,1,1
03389,VIS,4,5,2,2,1,1,1
03389,IR,4,5,3,0,1,0,0
03389,PiramideLaplace,4,5,2,2,1,1,1
03389,RatioPiramide,4,5,3,2,1,1,1
03389,DWT,4,5,3,2,1,1,1
03389,DTCWT,4,5,2,2,1,1,1
03389,Curvelet,4,5,2,1,1,1,1
03389,TopHat_Clasico,4,5,2,1,1,1,1
03389,Propuesta_Novedosa,4,5,2,2,1,1,1
03390,VIS,4,5,3,1,1,1,1
03390,IR,4,5,3,0,1,0,0
03390,PiramideLaplace,4,5,3,1,1,1,1
03390,RatioPiramide,4,5,3,2,1,1,1
03390,DWT,4,5,3,1,1,1,1
03390,DTCWT,4,5,3,1,1,1,1
03390,Curvelet,4,5,3,1,1,1,1
03390,TopHat_Clasico,4,5,3,0,1,0,0
03390,Propuesta_Novedosa,4,5,3,1,1,1,1
03392,VIS,6,5,3,1,1,1,1
03392,IR,6,5,3,0,1,0,0
03392,PiramideLaplace,6,5,3,2,1,1,1
03392,RatioPiramide,6,5,3,2,1,1,1
03392,DWT,6,5,3,2,1,1,1
03392,DTCWT,6,5,3,2,1,1,1
03392,Curvelet,6,5,3,1,1,1,1
03392,TopHat_Clasico,6,5,3,0,1,0,0
03392,Propuesta_Novedosa,6,5,3,1,1,1,1
03395,VIS,8,5,3,3,1,1,1
03395,IR,8,5,3,1,1,1,1
03395,PiramideLaplace,8,5,3,4,1,1,1
03395,RatioPiramide,8,5,3,4,1,1,1
03395,DWT,8,5,3,3,1,1,1
03395,DTCWT,8,5,3,3,1,1,1
03395,Curvelet,8,5,3,3,1,1,1
03395,TopHat_Clasico,8,5,2,3,1,1,1
03395,Propuesta_Novedosa,8,5,3,2,1,1,1
03397,VIS,7,5,3,3,1,1,1
03397,IR,7,5,3,0,1,0,0
03397,PiramideLaplace,7,5,3,3,1,1,1
03397,RatioPiramide,7,5,3,4,1,1,1
03397,DWT,7,5,3,3,1,1,1
03397,DTCWT,7,5,3,3,1,1,1
03397,Curvelet,7,5,3,3,1,1,1
03397,TopHat_Clasico,7,5,3,3,1,1,1
03397,Propuesta_Novedosa,7,5,3,3,1,1,1
03398,VIS,6,5,3,3,1,1,1
03398,IR,6,5,4,0,1,0,0
03398,PiramideLaplace,6,5,3,4,1,1,1
03398,RatioPiramide,6,5,3,4,1,1,1
03398,DWT,6,5,3,2,1,1,1
03398,DTCWT,6,5,3,3,1,1,1
03398,Curvelet,6,5,3,2,1,1,1
03398,TopHat_Clasico,6,5,3,2,1,1,1
03398,Propuesta_Novedosa,6,5,3,1,1,1,1
03405,VIS,3,4,1,4,1,1,1
03405,IR,3,4,3,1,1,1,1
03405,PiramideLaplace,3,4,1,4,1,1,1
03405,RatioPiramide,3,4,1,3,1,1,1
03405,DWT,3,4,1,4,1,1,1
03405,DTCWT,3,4,1,4,1,1,1
03405,Curvelet,3,4,1,4,1,1,1
03405,TopHat_Clasico,3,4,1,4,1,1,1
03405,Propuesta_Novedosa,3,4,1,4,1,1,1
03408,VIS,4,4,1,4,1,1,1
03408,IR,4,4,1,4,1,1,1
03408,PiramideLaplace,4,4,1,4,1,1,1
03408,RatioPiramide,4,4,1,3,1,1,1
03408,DWT,4,4,1,3,1,1,1
03408,DTCWT,4,4,1,3,1,1,1
03408,Curvelet,4,4,1,3,1,1,1
03408,TopHat_Clasico,4,4,1,3,1,1,1
03408,Propuesta_Novedosa,4,4,1,4,1,1,1
03409,VIS,2,4,0,4,0,1,0
03409,IR,2,4,1,4,1,1,1
03409,PiramideLaplace,2,4,0,4,0,1,0
03409,RatioPiramide,2,4,0,2,0,1,0
03409,DWT,2,4,1,4,1,1,1
03409,DTCWT,2,4,0,2,0,1,0
03409,Curvelet,2,4,0,4,0,1,0
03409,TopHat_Clasico,2,4,0,3,0,1,0
03409,Propuesta_Novedosa,2,4,0,4,0,1,0
03566,VIS,1,1,0,1,0,1,0
03566,IR,1,1,0,1,0,1,0
03566,PiramideLaplace,1,1,0,1,0,1,0
03566,RatioPiramide,1,1,0,1,0,1,0
03566,DWT,1,1,0,1,0,1,0
03566,DTCWT,1,1,0,1,0,1,0
03566,Curvelet,1,1,0,1,0,1,0
03566,TopHat_Clasico,1,1,0,1,0,1,0
03566,Propuesta_Novedosa,1,1,0,1,0,1,0
03681,VIS,1,4,0,4,0,1,0
03681,IR,1,4,0,2,0,1,0
03681,PiramideLaplace,1,4,0,4,0,1,0
03681,RatioPiramide,1,4,0,4,0,1,0
03681,DWT,1,4,0,4,0,1,0
03681,DTCWT,1,4,0,4,0,1,0
03681,Curvelet,1,4,0,4,0,1,0
03681,TopHat_Clasico,1,4,0,4,0,1,0
03681,Propuesta_Novedosa,1,4,0,4,0,1,0
03682,VIS,1,4,0,4,0,1,0
03682,IR,1,4,0,0,0,0,0
03682,PiramideLaplace,1,4,0,4,0,1,0
03682,RatioPiramide,1,4,0,4,0,1,0
03682,DWT,1,4,0,4,0,1,0
03682,DTCWT,1,4,0,4,0,1,0
03682,Curvelet,1,4,0,4,0,1,0
03682,TopHat_Clasico,1,4,0,4,0,1,0
03682,Propuesta_Novedosa,1,4,0,4,0,1,0
03683,VIS,1,4,0,4,0,1,0
03683,IR,1,4,0,0,0,0,0
03683,PiramideLaplace,1,4,0,4,0,1,0
03683,RatioPiramide,1,4,0,4,0,1,0
03683,DWT,1,4,0,4,0,1,0
03683,DTCWT,1,4,0,4,0,1,0
03683,Curvelet,1,4,0,4,0,1,0
03683,TopHat_Clasico,1,4,0,4,0,1,0
03683,Propuesta_Novedosa,1,4,0,4,0,1,0
03687,VIS,3,4,0,4,0,1,0
03687,IR,3,4,0,0,0,0,0
03687,PiramideLaplace,3,4,0,4,0,1,0
03687,RatioPiramide,3,4,0,4,0,1,0
03687,DWT,3,4,0,4,0,1,0
03687,DTCWT,3,4,0,4,0,1,0
03687,Curvelet,3,4,0,4,0,1,0
03687,TopHat_Clasico,3,4,0,4,0,1,0
03687,Propuesta_Novedosa,3,4,0,4,0,1,0
03688,VIS,3,4,0,4,0,1,0
03688,IR,3,4,0,0,0,0,0
03688,PiramideLaplace,3,4,0,4,0,1,0
03688,RatioPiramide,3,4,0,4,0,1,0
03688,DWT,3,4,0,4,0,1,0
03688,DTCWT,3,4,0,4,0,1,0
03688,Curvelet,3,4,0,3,0,1,0
03688,TopHat_Clasico,3,4,0,4,0,1,0
03688,Propuesta_Novedosa,3,4,0,4,0,1,0
03689,VIS,1,4,0,0,0,0,0
03689,IR,1,4,0,0,0,0,0
03689,PiramideLaplace,1,4,0,0,0,0,0
03689,RatioPiramide,1,4,0,0,0,0,0
03689,DWT,1,4,0,0,0,0,0
03689,DTCWT,1,4,0,0,0,0,0
03689,Curvelet,1,4,0,0,0,0,0
03689,TopHat_Clasico,1,4,0,0,0,0,0
03689,Propuesta_Novedosa,1,4,0,0,0,0,0
