EN,SD,FE,MG,MI_vis,MI_ir,SF,Qabf,Nabf,SSIM,SCD,VIF,FMI,Q0,QW,QE,method,image
6.483253643491099,0.09423459321260452,0.9363362858325391,0.020476246252655983,0.87316057901812,0.7609476692719374,9.849313717515177,0.4016829861365844,0.07176265673575326,0.7495253162242229,1.7725082688599842,0.2446357163626427,0.14939606574370612,0.6833122830804622,0.7436723158031484,0.30807785994324327,"Propuesta_Fo(r=1,m=0.30)",7
6.859480082977899,0.1220569834113121,0.990672347068511,0.02485506981611252,0.7871186878872514,0.5941457223542843,11.620848120210045,0.5143572503721034,0.14981041881191715,0.7305684000753194,1.8464639010844524,0.30111671668653794,0.16787774625198149,0.7301456172923239,0.8413475610169153,0.43975296875712944,"Clasico_Fo(r=25,m=0.30)",7
5.567366109565629,0.04598143696784973,0.8870476863637003,0.02109648287296295,0.41719773747106237,0.1505528053669811,9.69281890819764,0.32761467238047975,0.14280571565139313,0.7802841996310318,1.727391708386965,0.2279924134698485,0.07191745053532983,0.6992332625021164,0.7274043812610513,0.35210036449547016,"Propuesta_Fo(r=1,m=0.30)",8
5.9935588792307275,0.06187405809760094,0.9549529224908533,0.022656690329313278,0.4432115516922449,0.1472061119952145,9.509861024006511,0.38485314403405024,0.22137536181685746,0.7688108370760824,1.873447208427859,0.2794428262156306,0.09548900040388245,0.7291462236110404,0.772752717389905,0.4058376456106458,"Clasico_Fo(r=25,m=0.30)",8
7.098178000799937,0.19733770191669464,1.0012715159318974,0.015548874624073505,4.512825411990449,4.512825411990449,6.214167118803427,0.8976669497076674,0.05728405523823152,0.9965478454595355,0.18795371375694422,0.9925562415266725,0.6266613700035215,0.9862184795937574,0.9966923412935448,0.974555104685176,"Propuesta_Fo(r=1,m=0.30)",9
7.0639402061377705,0.21840211749076843,0.9964419204272922,0.02068515680730343,2.652406863029998,2.652406863029998,8.424173189907679,0.8271482195332353,0.1521480899286436,0.9322958055864659,0.9392044443497167,1.068140286094932,0.622981125003081,0.8830678627684373,0.8980151922835021,0.8670929940742709,"Clasico_Fo(r=25,m=0.30)",9
6.729061153999849,0.10714971274137497,0.9378241855694455,0.024482155218720436,0.867336976842072,0.6777428070900364,12.098655828042109,0.3763851385416597,0.12648693531852906,0.6986610744041362,1.645835867830722,0.23050585072335175,0.13843079056705415,0.685476748415681,0.6859995581158511,0.11260350975134124,"Propuesta_Fo(r=1,m=0.30)",10
6.9447058838611015,0.12527188658714294,0.9678784291743293,0.026178352534770966,0.8702817669495777,0.6181547314358187,12.102538282224133,0.47738320013079827,0.1641627166605917,0.6865584574527308,1.7138716881218263,0.3129729952502841,0.16132584413714662,0.7317863500841293,0.7873453766243304,0.18082307028138583,"Clasico_Fo(r=25,m=0.30)",10
5.026940181472246,0.0394364632666111,1.0869833768938206,0.011927622370421886,0.9766095961184427,0.5504143389577825,5.360686290420597,0.3497628308921139,0.15683776000444932,0.8383343935219896,1.7026903369501634,0.3053548369334597,0.0934889937537775,0.7149547669457585,0.5888030547614346,0.35243976803507104,"Propuesta_Fo(r=1,m=0.30)",11
5.230668835158996,0.04834914952516556,1.1310359520111157,0.01298459991812706,1.0400336199119646,0.48434689645670626,5.597467080750893,0.4715152378286998,0.1853085063094176,0.8277350698047068,1.775589842027641,0.39825243308038827,0.1531971962722114,0.753096043032015,0.6950579255827782,0.480645732953677,"Clasico_Fo(r=25,m=0.30)",11
6.5839695798297795,0.09790211915969849,0.9527762545877542,0.018981875851750374,1.291556031750388,0.4230846541515096,9.791926765198527,0.41701131510454226,0.07616705039692166,0.7581014971667881,1.6682082296461678,0.2587135247686997,0.15861745120354503,0.7081972311429218,0.7624565965729813,0.4612705066524953,"Propuesta_Fo(r=1,m=0.30)",12
6.758613553296363,0.11454690247774124,0.9780492496871812,0.022832538932561874,0.9938847290933513,0.3392987012759774,11.258408775576884,0.5478827767115003,0.15123674603938891,0.7285610246558585,1.7198821690340356,0.3443865757009531,0.21846444587393998,0.760261476221548,0.845555361139702,0.604856124484567,"Clasico_Fo(r=25,m=0.30)",12
6.798956976181524,0.1088954284787178,0.9481136619308288,0.025532396510243416,0.8964083332882503,0.567891443403184,11.92962853731808,0.40889736903101587,0.05638060455829041,0.7023001880328111,1.70590423796496,0.23651885093847408,0.16174897929940849,0.6941187044283359,0.7340019139010987,0.21116776429202788,"Propuesta_Fo(r=1,m=0.30)",13
7.202322956534638,0.14349189400672913,1.0043629951845445,0.03256138041615486,0.8410713596833811,0.3802414542792898,14.23403323259382,0.5286592765487768,0.1568927145472003,0.6799518160937812,1.8101076894824537,0.2848982198016368,0.18897257215991736,0.7427869462549517,0.8196256241173951,0.2988243172494116,"Clasico_Fo(r=25,m=0.30)",13
6.967426482925556,0.13683198392391205,1.024844529279208,0.02360658161342144,1.2771096686117476,0.6183294039770406,11.59188502792134,0.4090582685611656,0.07792153217664144,0.6837588325002154,1.3148729474973895,0.25124722016172585,0.1518864089943265,0.6860859855297249,0.7587332946689251,0.21903326899456763,"Propuesta_Fo(r=1,m=0.30)",14
7.230365765345127,0.1588481068611145,1.0635204860016318,0.02884622849524021,1.1734084532273399,0.4140720133348852,13.005349986462418,0.5355101436120153,0.16524637962783448,0.6557707612334367,1.4046514176338194,0.32476485116319265,0.1935433386637085,0.7298397617597198,0.8390467980102272,0.2822387835038596,"Clasico_Fo(r=25,m=0.30)",14
6.925156922361686,0.13175152242183685,1.1149030549483836,0.022394316270947456,1.313367147771764,0.8916798016120809,11.928263312362306,0.45447313881800416,0.11907128931781871,0.6849887652370997,1.4684531686740443,0.29244227080184704,0.18482253642603128,0.6697564035330311,0.7650515768035322,0.28496164807837726,"Propuesta_Fo(r=1,m=0.30)",15
7.1088006637926835,0.14671576023101807,1.1444684453993117,0.023686660453677177,1.19346047025059,0.5946439248415161,11.758341503282109,0.529725348415331,0.14488896174661836,0.6694703514093061,1.55781675913635,0.35858958533711427,0.17568081459415064,0.704462687985471,0.8137616917202461,0.34992955591595515,"Clasico_Fo(r=25,m=0.30)",15
6.906214483028048,0.11821015179157257,0.9871279603205131,0.032390519976615906,1.1881994350958898,0.26374186036190883,15.87950119338951,0.46148743004610915,0.14616656028864916,0.6651698974181262,1.4512187387618418,0.243873349397065,0.16692325195385616,0.7360923785027887,0.7636541982925573,0.2628792336953391,"Propuesta_Fo(r=1,m=0.30)",16
7.154170246250577,0.1400904357433319,1.0225690934334617,0.03352874889969826,1.1972352649437044,0.23217058012722308,15.750582719187815,0.542958452237666,0.17420387758503975,0.6625525642968634,1.5828271710409239,0.30480913685481076,0.19653690629340456,0.7671811020606302,0.8472959703771679,0.34108228312126404,"Clasico_Fo(r=25,m=0.30)",16
6.608690561913509,0.09984361380338669,0.9636933173830284,0.02415911667048931,1.3406142008793798,0.5012010645141685,12.399980479718579,0.5059511235120461,0.11069628012298499,0.7417167576392516,1.6364423171676679,0.27932601764143095,0.18410731327994542,0.7947110694783575,0.7899551202650662,0.3976115196427503,"Propuesta_Fo(r=1,m=0.30)",17
6.831367358774969,0.11721694469451904,0.9961645216346484,0.02624034881591797,1.2621784596796755,0.4493651666022421,13.59770182782281,0.6262380104670883,0.1427951987061879,0.7307137632460454,1.6862436802617804,0.3765316340881869,0.23249648765101025,0.8343387178246277,0.889185727690397,0.5442616664476858,"Clasico_Fo(r=25,m=0.30)",17
6.4028792599652595,0.08468557894229889,0.9695314178963766,0.028362110257148743,1.431514957059157,0.2162704504628888,14.153836725583046,0.5917236001195944,0.11137411728824666,0.7155982838582688,1.6058769009069132,0.3217249422106938,0.20668108270582672,0.8470743305591958,0.8315119291980997,0.3745191393452975,"Propuesta_Fo(r=1,m=0.30)",18
6.6481577345749105,0.10228728502988815,1.0066717695432772,0.03054204210639,1.3145336337077218,0.22120539161441022,15.075311942826296,0.7203670143852805,0.13412751359308372,0.704104195305089,1.699398879711976,0.458105301673574,0.2684799827013631,0.8874378174497258,0.9287628120352551,0.4831514320753122,"Clasico_Fo(r=25,m=0.30)",18
6.686365815514409,0.1893213540315628,1.122293111452355,0.021129680797457695,1.091924397725472,1.4865553192453196,13.215671401667109,0.44259589118756065,0.16727654580529078,0.745641108000076,0.8832268989168017,0.3517907634419113,0.20794531569058866,0.7097684958615372,0.7553407924371791,0.40044365781927455,"Propuesta_Fo(r=1,m=0.30)",19
6.826161092041553,0.20771053433418274,1.1457574686515912,0.02154616080224514,0.9810091171117293,1.4987368904151919,13.915380238231148,0.5444000275733285,0.17392898341408405,0.7553402550028272,1.1174939379188369,0.415225608542139,0.23828075398546322,0.7374830143677774,0.8816511917548903,0.7590879316472621,"Clasico_Fo(r=25,m=0.30)",19
7.0116510386924205,0.12802398204803467,1.0264886024507043,0.04170718044042587,1.3519790437516503,1.0263730682744967,24.631135608331434,0.4278838816198433,0.2223018340821073,0.6411399366209092,1.2724028821765136,0.27469166964254554,0.1454964433211894,0.7700313468131706,0.7565242690842569,0.5799085946543775,"Propuesta_Fo(r=1,m=0.30)",20
7.183831197922219,0.1501506268978119,1.0516953576132508,0.040926579385995865,1.4858166373316828,1.1325493138167668,22.690137954329035,0.5406801885922993,0.20458632969665225,0.6560553129411746,1.4839832239269501,0.3557780142408359,0.2014920262437083,0.8052021476383426,0.8594000198299109,0.744912702969331,"Clasico_Fo(r=25,m=0.30)",20
