r,m,Fo
15,0.37,1.6697047753215208
15,0.38,1.6654006106586206
15,0.39,1.6611273687283923
15,0.4,1.65682224875915
15,0.41,1.6525954738617108
15,0.42,1.6483486438576869
15,0.43,1.6441354457554105
15,0.44,1.6399127723756715
15,0.45,1.6357018553409626
15,0.46,1.6315356370997547
15,0.47,1.6273989322313802
15,0.48,1.6232672603020897
15,0.49,1.6191597823037462
15,0.5,1.6150717752387262
15,0.51,1.6110561337370797
15,0.52,1.6070322177203071
15,0.53,1.6030524001281528
15,0.54,1.5990848994309832
15,0.55,1.5951502212584359
15,0.56,1.5912646128455223
15,0.57,1.5874028193955034
15,0.58,1.5835809523850894
15,0.59,1.5797778708432488
15,0.6,1.575992765629907
15,0.61,1.572281710497452
15,0.62,1.5685821286510822
15,0.63,1.5649280252380127
15,0.64,1.5612721771069014
15,0.65,1.557657904787756
15,0.66,1.5540940109107695
15,0.67,1.5505558172726388
15,0.68,1.5470572518018955
15,0.69,1.5436022529908209
15,0.7,1.54015446639131
15,0.71,1.5367538255934374
15,0.72,1.5333598313301742
15,0.73,1.5300121984713277
15,0.74,1.5267101412593072
15,0.75,1.5234161143361298
15,0.76,1.5201564883301009
15,0.77,1.51689957232801
15,0.78,1.5136878144401091
15,0.79,1.5104927522824907
15,0.8,1.5073115745992849
15,0.81,1.504215642802955
15,0.82,1.5011393010610796
15,0.83,1.4980590876476096
15,0.84,1.495037485562194
15,0.85,1.492027246226046
15,0.86,1.489030720650913
15,0.87,1.4860282337080017
15,0.88,1.4830730070831815
15,0.89,1.4801255438477063
15,0.9,1.4772134567885626
15,0.91,1.474329174472379
15,0.92,1.471457817867498
15,0.93,1.4686384139182114
15,0.94,1.4658086151376863
15,0.95,1.4630263002240336
15,0.96,1.4602536459860567
15,0.97,1.4575045655006111
15,0.98,1.4547591488570646
15,0.99,1.4520364426787535
15,1.0,1.4493257787803515
15,1.01,1.4466403286838336
15,1.02,1.443983787248775
15,1.03,1.4413555844020962
15,1.04,1.4387590673780222
15,1.05,1.4361457465607834
15,1.06,1.4335465928876383
15,1.07,1.4309921591472143
15,1.08,1.4284167655273379
15,1.09,1.4258584956745761
15,1.1,1.4233103664343887
15,1.11,1.4207845376468269
15,1.12,1.4182442983116343
15,1.13,1.4157760832543669
15,1.14,1.4133093062249575
15,1.15,1.410886251592028
15,1.16,1.4084425220923846
15,1.17,1.4060667801528275
15,1.18,1.4035932081737936
15,1.19,1.4012184684407556
15,1.2,1.3988557990572559
15,1.21,1.3964607138601164
15,1.22,1.3940903603797
15,1.23,1.391743152317039
15,1.24,1.3894275258537698
15,1.25,1.3871551653978278
15,1.26,1.3848723659390167
15,1.27,1.3826120801381974
15,1.28,1.3803295711589172
15,1.29,1.3780481929917123
15,1.3,1.3757948822066224
15,1.31,1.3735593566679258
15,1.32,1.3713450915712766
15,1.33,1.3691353750750057
15,1.34,1.366907536227437
15,1.35,1.3646343628526332
15,1.36,1.362489854151119
15,1.37,1.360293075223167
15,1.38,1.3581323439668311
15,1.39,1.3559681291381251
15,1.4,1.353801537825093
15,1.41,1.3516929174267824
15,1.42,1.3495493358152242
15,1.43,1.3474085592076372
15,1.44,1.3453225488978087
15,1.45,1.3432287467925175
15,1.46,1.341156442198433
15,1.47,1.3390724810579346
15,1.48,1.3370081033042578
15,1.49,1.3349474398607801
15,1.5,1.3328966729969653
15,1.51,1.330815466674968
15,1.52,1.328812983517279
15,1.53,1.3267823135430357
15,1.54,1.3247471121345806
15,1.55,1.3227669429727824
15,1.56,1.3207896809282644
15,1.57,1.318761949784718
15,1.58,1.316769599758893
15,1.59,1.3148180875399287
15,1.6,1.3128795346731987
15,1.61,1.3108756180435333
15,1.62,1.308902321256487
15,1.63,1.3070047313101916
15,1.64,1.3050885670575911
15,1.65,1.3032206576997198
15,1.66,1.3013022297303485
15,1.67,1.2994177745103197
15,1.68,1.2975420379431768
15,1.69,1.2956663400655373
15,1.7,1.2938382595667302
15,1.71,1.2919546460220643
15,1.72,1.2900826566449377
15,1.73,1.2882354206274547
15,1.74,1.2863311171994847
15,1.75,1.284486469889421
15,1.76,1.2826212762917244
15,1.77,1.280754656474098
15,1.78,1.2789372639628696
15,1.79,1.2771277966461225
15,1.8,1.275344677125845
15,1.81,1.2735234592982527
15,1.82,1.2716647540411914
15,1.83,1.2698843614349755
15,1.84,1.2681126557844749
15,1.85,1.266338714846169
15,1.86,1.2645174823958296
15,1.87,1.2627137247037827
15,1.88,1.2609591709289785
15,1.89,1.2592097376933922
15,1.9,1.2574891440217086
15,1.91,1.255663765545657
15,1.92,1.2539214786743276
15,1.93,1.252179059209005
15,1.94,1.2504709756829862
15,1.95,1.2486961211739305
15,1.96,1.246984483267423
15,1.97,1.2452141822739906
15,1.98,1.2433989423251512
15,1.99,1.2417375576880387
15,2.0,1.2404910051404485
16,0.01,1.7612532883381717
16,0.02,1.7638322886708337
16,0.03,1.765843929227217
16,0.04,1.7673723471208236
16,0.05,1.7684192892048174
16,0.06,1.7689516558920568
16,0.07,1.768983681498417
16,0.08,1.7685590781612122
16,0.09,1.7677722117066772
16,0.1,1.766602381155585
16,0.11,1.7651411756123918
16,0.12,1.7633551140919141
16,0.13,1.7612953065154164
16,0.14,1.7589354785001827
16,0.15,1.756289404451337
16,0.16,1.7534195157951509
16,0.17,1.7503151570291309
16,0.18,1.7471122798368437
16,0.19,1.743754601027914
16,0.2,1.740247834062868
16,0.21,1.7366289364311858
16,0.22,1.7328490435283042
16,0.23,1.7289744878340543
16,0.24,1.7250516715461959
16,0.25,1.7210121429974932
16,0.26,1.7168986027527489
16,0.27,1.7127530191135694
16,0.28,1.7086049881711165
16,0.29,1.7044564590162443
16,0.3,1.7002497308538633
16,0.31,1.6960297541765865
16,0.32,1.6917828924948688
16,0.33,1.6875635309164785
16,0.34,1.6833024233661356
16,0.35,1.6790041787489143
16,0.36,1.674693340018328
16,0.37,1.6703706537113072
16,0.38,1.6660753738925276
16,0.39,1.6617940082362719
16,0.4,1.657500573299454
16,0.41,1.653263485595289
16,0.42,1.648991107143231
16,0.43,1.6447841650527997
16,0.44,1.6405526076581205
16,0.45,1.6363389119409437
16,0.46,1.6321701550886
16,0.47,1.628026463728095
16,0.48,1.623881937393187
16,0.49,1.6197765247204223
16,0.5,1.6156680736062417
16,0.51,1.611634609020111
16,0.52,1.6075858866217532
16,0.53,1.6035902220697196
16,0.54,1.5996189755629808
16,0.55,1.5956706352557315
16,0.56,1.591763898830102
16,0.57,1.587887458420971
16,0.58,1.5840438645105859
16,0.59,1.5802179630723574
16,0.6,1.576439985228566
16,0.61,1.5727037346127186
16,0.62,1.5689944402650742
16,0.63,1.565322161928474
16,0.64,1.5616638026499923
16,0.65,1.5580535833357405
16,0.66,1.5544819178923275
16,0.67,1.550925254612
16,0.68,1.5474035750019812
16,0.69,1.5439409156913844
16,0.7,1.5404906690429927
16,0.71,1.5370606201978692
16,0.72,1.5336596236760591
16,0.73,1.530295261070626
16,0.74,1.5269476262945592
16,0.75,1.5236223844819354
16,0.76,1.5203409403636767
16,0.77,1.5170870701973913
16,0.78,1.5138378051586467
16,0.79,1.5106220310622163
16,0.8,1.5074142989141965
16,0.81,1.504288045837446
16,0.82,1.501173462303246
16,0.83,1.4980623895077791
16,0.84,1.4949937165619724
16,0.85,1.4919353518541598
16,0.86,1.4889049262696183
16,0.87,1.485881599888539
16,0.88,1.4828967455240674
16,0.89,1.4799148656420469
16,0.9,1.477008337948585
16,0.91,1.4740989590692528
16,0.92,1.4712108582948933
16,0.93,1.4683370097734596
16,0.94,1.4654926899114595
16,0.95,1.4626647259705952
16,0.96,1.4598612339506563
16,0.97,1.4570775577444746
16,0.98,1.4543129564219355
16,0.99,1.4515470958432275
16,1.0,1.4488276557870974
16,1.01,1.4461257377727064
16,1.02,1.4434306958780996
16,1.03,1.4407658777185617
16,1.04,1.4381073988550075
16,1.05,1.435461504208232
16,1.06,1.4328434199974023
16,1.07,1.430256215941802
16,1.08,1.427624593664012
16,1.09,1.4250457217245787
16,1.1,1.4224791823397898
16,1.11,1.4199323849472687
16,1.12,1.4174049224849659
16,1.13,1.414901429828819
16,1.14,1.412415452291363
16,1.15,1.4099334940545276
16,1.16,1.4074793863380333
16,1.17,1.4050516364344052
16,1.18,1.4025973285708406
16,1.19,1.4001615570563846
16,1.2,1.39774506066611
16,1.21,1.3953373235382847
16,1.22,1.3929581152148727
16,1.23,1.39056196987253
16,1.24,1.3882083382695647
16,1.25,1.3858649978167652
16,1.26,1.3835311435564173
16,1.27,1.381211162494772
16,1.28,1.3788811494468192
16,1.29,1.3766164497851119
16,1.3,1.374370797838625
16,1.31,1.3720735611316428
16,1.32,1.3698414066075555
16,1.33,1.3675567488223077
16,1.34,1.3653072896811063
16,1.35,1.3630221090966872
16,1.36,1.3608024044404743
16,1.37,1.3585731060312958
16,1.38,1.3563935612487061
16,1.39,1.354186528299861
16,1.4,1.352036184534769
16,1.41,1.3498722819531952
16,1.42,1.3476964311314459
16,1.43,1.3455482849853757
16,1.44,1.3434354139521059
16,1.45,1.3413049865807327
16,1.46,1.3391838827219666
16,1.47,1.337073053304403
16,1.48,1.334960215684065
16,1.49,1.3328605968236802
16,1.5,1.3308209413008916
16,1.51,1.3287045241577549
16,1.52,1.326610803280521
16,1.53,1.3245323576583174
16,1.54,1.3224616770143676
16,1.55,1.320467598543105
16,1.56,1.3184565601721807
16,1.57,1.3164552595670247
16,1.58,1.3144333334248375
16,1.59,1.3124833823364606
16,1.6,1.3105268278967594
16,1.61,1.308506916050064
16,1.62,1.306536308650623
16,1.63,1.3045830390316893
16,1.64,1.3025568563392247
16,1.65,1.3006519402821206
16,1.66,1.2987028590885592
16,1.67,1.2967350418397616
16,1.68,1.2948502466548961
16,1.69,1.2929367121443545
16,1.7,1.2910794737659268
16,1.71,1.2891995607144437
16,1.72,1.2872835684220099
16,1.73,1.2854011792629938
16,1.74,1.2834905278568678
16,1.75,1.2816348812327931
16,1.76,1.2797328918424105
16,1.77,1.2778764255137582
16,1.78,1.27598231899427
16,1.79,1.2741314944517435
16,1.8,1.2723315767246572
16,1.81,1.27050842675022
16,1.82,1.2687142258728634
16,1.83,1.2668692832999724
16,1.84,1.2650761958538526
16,1.85,1.2632561580057675
16,1.86,1.2614482804687217
16,1.87,1.2596670527580058
16,1.88,1.257915101464498
16,1.89,1.2561722942194098
16,1.9,1.2543698839602164
16,1.91,1.252551835770246
16,1.92,1.250804355557203
16,1.93,1.2490351726617144
16,1.94,1.2472715299947925
16,1.95,1.2455077110217
16,1.96,1.243719073886524
16,1.97,1.2419666776712823
16,1.98,1.240111094195237
16,1.99,1.2384179172482181
16,2.0,1.2371807637073056
17,0.01,1.7613159673522991
17,0.02,1.7639680949168834
17,0.03,1.766029505389531
17,0.04,1.767619754692819
17,0.05,1.76870389023135
17,0.06,1.7692809173781343
17,0.07,1.7693491935600008
17,0.08,1.7689509758605781
17,0.09,1.7682002625334665
17,0.1,1.767040812396188
17,0.11,1.7655963032779232
17,0.12,1.7638311543486207
17,0.13,1.7617831010664131
17,0.14,1.759448498786815
17,0.15,1.7568149401464719
17,0.16,1.7539659995508519
17,0.17,1.7508775137748194
17,0.18,1.7476736933985706
17,0.19,1.7443163115521905
17,0.2,1.7408280852090174
17,0.21,1.7372115709878262
17,0.22,1.7334350469077677
17,0.23,1.7295626864525058
17,0.24,1.7256328087550912
17,0.25,1.7215953188553679
17,0.26,1.717465118498937
17,0.27,1.7133192283826058
17,0.28,1.7091690629185914
17,0.29,1.705004210367284
17,0.3,1.7007758771515864
17,0.31,1.6965519924741888
17,0.32,1.6922863506485533
17,0.33,1.6880482943693773
17,0.34,1.6837670002244105
17,0.35,1.6794651509971938
17,0.36,1.675150635445562
17,0.37,1.6708356999592386
17,0.38,1.6665192845060008
17,0.39,1.662228115029689
17,0.4,1.6579098238841985
17,0.41,1.6536732593595411
17,0.42,1.6493989990609244
17,0.43,1.6451762706491795
17,0.44,1.6409458597688718
17,0.45,1.6367205435844976
17,0.46,1.6325275077217298
17,0.47,1.6283460854266127
17,0.48,1.6241760665695526
17,0.49,1.6200519082796754
17,0.5,1.615928978294443
17,0.51,1.6118699443043276
17,0.52,1.607812381726858
17,0.53,1.6037788210586494
17,0.54,1.599791297877094
17,0.55,1.5958261271916605
17,0.56,1.591889179687383
17,0.57,1.588000421046848
17,0.58,1.5841571721516186
17,0.59,1.5803311151590762
17,0.6,1.576502808944948
17,0.61,1.5727455672686883
17,0.62,1.5690070344660594
17,0.63,1.5653120802756988
17,0.64,1.5616374254412462
17,0.65,1.5579980274962146
17,0.66,1.5543994991136116
17,0.67,1.5508248752779092
17,0.68,1.5472736296806235
17,0.69,1.5437512471863766
17,0.7,1.5402671061271274
17,0.71,1.5368153614468534
17,0.72,1.533380386755053
17,0.73,1.529965405536222
17,0.74,1.5265776901029129
17,0.75,1.523250779924772
17,0.76,1.5199180663354854
17,0.77,1.5166297925224335
17,0.78,1.5133629387094114
17,0.79,1.5101210747416858
17,0.8,1.5069078674471204
17,0.81,1.5037490791483303
17,0.82,1.5005853792674662
17,0.83,1.4974344027208197
17,0.84,1.4943202582427555
17,0.85,1.491241286785753
17,0.86,1.4881730959541342
17,0.87,1.4851476529073242
17,0.88,1.4821468790282093
17,0.89,1.479166622473392
17,0.9,1.4762106920615221
17,0.91,1.473255837185567
17,0.92,1.470343161784384
17,0.93,1.467416636661838
17,0.94,1.464534071044133
17,0.95,1.4616672635685208
17,0.96,1.4588082015409045
17,0.97,1.4559642361931007
17,0.98,1.453171905242385
17,0.99,1.4503986462487468
17,1.0,1.4476361157580364
17,1.01,1.4448646094116053
17,1.02,1.4421665222726332
17,1.03,1.439470465108343
17,1.04,1.4367589081796506
17,1.05,1.4341101898729658
17,1.06,1.4314417828950698
17,1.07,1.428790893312924
17,1.08,1.426161841918147
17,1.09,1.4235370025420544
17,1.1,1.4209384990083844
17,1.11,1.4183469700353672
17,1.12,1.4157848238421629
17,1.13,1.4132280832500832
17,1.14,1.4107001027544899
17,1.15,1.4081487436460272
17,1.16,1.4056394239766925
17,1.17,1.4031255585610047
17,1.18,1.4006484340426286
17,1.19,1.3981355443084984
17,1.2,1.3956908732888416
17,1.21,1.393269784794608
17,1.22,1.390806227263844
17,1.23,1.3883619708475596
17,1.24,1.3859649267540013
17,1.25,1.383604380687428
17,1.26,1.3812595054266978
17,1.27,1.3789000756387344
17,1.28,1.3765390027121243
17,1.29,1.374241366391364
17,1.3,1.3719028982292985
17,1.31,1.3695506464931928
17,1.32,1.3672654707605407
17,1.33,1.3649483897595243
17,1.34,1.3626454391514293
17,1.35,1.360363579767686
17,1.36,1.3580839281037314
17,1.37,1.355844945046485
17,1.38,1.353639820110789
17,1.39,1.3514160362372607
17,1.4,1.3491821394224341
17,1.41,1.3469639114617358
17,1.42,1.3447631836322465
17,1.43,1.3425611613278698
17,1.44,1.3403619259835444
17,1.45,1.3382074720441786
17,1.46,1.3360187766607148
17,1.47,1.3338572471932082
17,1.48,1.331723044777438
17,1.49,1.329608968987883
17,1.5,1.3275814610353187
17,1.51,1.3254565532600022
17,1.52,1.3233446428539954
17,1.53,1.321270209629433
17,1.54,1.319214565545807
17,1.55,1.3171658860950057
17,1.56,1.3150950303661955
17,1.57,1.313068733314317
17,1.58,1.3110422485035391
17,1.59,1.3090593203779912
17,1.6,1.307079990003871
17,1.61,1.304977174604738
17,1.62,1.3029888078744214
17,1.63,1.3009649937377519
17,1.64,1.2989317096489585
17,1.65,1.2969096766314179
17,1.66,1.2949349763257423
17,1.67,1.2929735285340664
17,1.68,1.291038692965526
17,1.69,1.2891050625630507
17,1.7,1.2871833173863523
17,1.71,1.2852635488349666
17,1.72,1.2833075685252013
17,1.73,1.2814397447829065
17,1.74,1.2795619724800706
17,1.75,1.2776907409124105
17,1.76,1.2757721052696043
17,1.77,1.2738861005512145
17,1.78,1.2720100367562814
17,1.79,1.270157505198407
17,1.8,1.2682836414832366
17,1.81,1.2664083746929935
17,1.82,1.2645557791532689
17,1.83,1.262676933911249
17,1.84,1.2608887571466616
17,1.85,1.2590113953227868
17,1.86,1.257194151002745
17,1.87,1.2553240572460107
17,1.88,1.2535010644171372
17,1.89,1.2516817309441786
17,1.9,1.2498949088733557
17,1.91,1.248072657990192
17,1.92,1.246297243275029
17,1.93,1.2445094860959534
17,1.94,1.2427188029323728
17,1.95,1.24093722394453
17,1.96,1.239142135489099
17,1.97,1.2373771615086218
17,1.98,1.2355505724782205
17,1.99,1.2338413347850838
17,2.0,1.2325787224384246
18,0.01,1.761389591796209
18,0.02,1.7640883323669945
18,0.03,1.7662029264165149
18,0.04,1.7678510795618967
18,0.05,1.7689735183718938
18,0.06,1.76958889788732
18,0.07,1.7696924562313792
18,0.08,1.7693278260346414
18,0.09,1.7686059207622398
18,0.1,1.7674848790202597
18,0.11,1.7660606662902687
18,0.12,1.7643152746285171
18,0.13,1.7623058254708248
18,0.14,1.759989931388553
18,0.15,1.7573748700762863
18,0.16,1.7545399486093023
18,0.17,1.7514812303511398
18,0.18,1.7482780943089136
18,0.19,1.7449454819972887
18,0.2,1.7414529655402202
18,0.21,1.737850649837264
18,0.22,1.7340854925798075
18,0.23,1.7302091961951434
18,0.24,1.7262896536682801
18,0.25,1.7222508907168859
18,0.26,1.7181184247151255
18,0.27,1.713965407833075
18,0.28,1.7098151084162374
18,0.29,1.7056338973319625
18,0.3,1.7013902433376107
18,0.31,1.6971499074385286
18,0.32,1.692871571241457
18,0.33,1.6886254642203653
18,0.34,1.6843351069049557
18,0.35,1.6800354362333412
18,0.36,1.6756964668292031
18,0.37,1.6713631874994033
18,0.38,1.6670470116390648
18,0.39,1.6627361722511527
18,0.4,1.6584209513776649
18,0.41,1.6541796223057401
18,0.42,1.6499068018550496
18,0.43,1.6456455507296042
18,0.44,1.6414011220624
18,0.45,1.6371469299983945
18,0.46,1.6329328898909516
18,0.47,1.628739604429607
18,0.48,1.624557727025578
18,0.49,1.6204187198991846
18,0.5,1.6162814325027808
18,0.51,1.6122262426835527
18,0.52,1.6081561692587572
18,0.53,1.604114318760075
18,0.54,1.6001082720588553
18,0.55,1.5961154595891198
18,0.56,1.5921377339311984
18,0.57,1.588222178050995
18,0.58,1.5843572983109784
18,0.59,1.5805071018839587
18,0.6,1.5766543090474645
18,0.61,1.5728831958458105
18,0.62,1.569127376871327
18,0.63,1.5654174408767136
18,0.64,1.5616936568229078
18,0.65,1.55801877867295
18,0.66,1.5544027820345188
18,0.67,1.5508064619617479
18,0.68,1.5472085323488527
18,0.69,1.5436921267884856
18,0.7,1.5401759240293929
18,0.71,1.53667855890847
18,0.72,1.5332115534993473
18,0.73,1.5297985529952944
18,0.74,1.5263837225928523
18,0.75,1.5230114707368732
18,0.76,1.5196551064557617
18,0.77,1.5163412160913783
18,0.78,1.5130348667915914
18,0.79,1.5097834805419483
18,0.8,1.5065297866048706
18,0.81,1.5033356540875218
18,0.82,1.5001117331653482
18,0.83,1.4969592016212208
18,0.84,1.4938312460209637
18,0.85,1.4907404162912379
18,0.86,1.487670020261777
18,0.87,1.4846141631450465
18,0.88,1.4815680401911522
18,0.89,1.4785570209622099
18,0.9,1.4755468960245526
18,0.91,1.4725216075037633
18,0.92,1.469554304373178
18,0.93,1.4666242045560054
18,0.94,1.4636793613166652
18,0.95,1.460786001732222
18,0.96,1.4578880462104362
18,0.97,1.454990420446082
18,0.98,1.4521787155776396
18,0.99,1.4493665533039117
18,1.0,1.4465878292324952
18,1.01,1.443795294469248
18,1.02,1.4410458183624477
18,1.03,1.4382713703959729
18,1.04,1.435530439374383
18,1.05,1.4327847777428897
18,1.06,1.4300935817425777
18,1.07,1.4274032841255606
18,1.08,1.4247398467840788
18,1.09,1.4220812780106717
18,1.1,1.4194304309828425
18,1.11,1.4167971406308049
18,1.12,1.4142112404729759
18,1.13,1.411577888837859
18,1.14,1.4090070698074733
18,1.15,1.4064447993493818
18,1.16,1.403885435262359
18,1.17,1.4013059567800201
18,1.18,1.3987962519403447
18,1.19,1.3963177506669349
18,1.2,1.3938564532839433
18,1.21,1.3913591872147932
18,1.22,1.388889987656137
18,1.23,1.3864285340118492
18,1.24,1.3839441619793655
18,1.25,1.3815451786820914
18,1.26,1.379096934002663
18,1.27,1.3767073760352124
18,1.28,1.3742777422422254
18,1.29,1.3719112956378687
18,1.3,1.369556187300658
18,1.31,1.3672175694869229
18,1.32,1.3648935060613205
18,1.33,1.3625250665139987
18,1.34,1.3602254791956507
18,1.35,1.3578790772218383
18,1.36,1.3556059846649582
18,1.37,1.3533390582450069
18,1.38,1.3510399735165788
18,1.39,1.34878004105588
18,1.4,1.3465279238897467
18,1.41,1.3442837538866679
18,1.42,1.3420747106324942
18,1.43,1.3398375753655678
18,1.44,1.337673195616329
18,1.45,1.3354510512589244
18,1.46,1.3332735596047394
18,1.47,1.3311164427668856
18,1.48,1.3289168793881243
18,1.49,1.3267641311587648
18,1.5,1.324696883845635
18,1.51,1.322510283503143
18,1.52,1.3203687543739921
18,1.53,1.3182422843447006
18,1.54,1.316113057064164
18,1.55,1.313992829410929
18,1.56,1.3119266976323194
18,1.57,1.3098638462968413
18,1.58,1.3077733012661388
18,1.59,1.3057278705425335
18,1.6,1.3036766233518702
18,1.61,1.3015924121528462
18,1.62,1.2995674058083762
18,1.63,1.29754795181375
18,1.64,1.2955437973994848
18,1.65,1.2934884981712595
18,1.66,1.2915192379586877
18,1.67,1.2895056192012204
18,1.68,1.28760518919811
18,1.69,1.28570603012233
18,1.7,1.2837462397033885
18,1.71,1.2818024862497144
18,1.72,1.2798432661014723
18,1.73,1.2779026947623746
18,1.74,1.2759703448674344
18,1.75,1.2740794015916377
18,1.76,1.2721386445121399
18,1.77,1.2701954330118699
18,1.78,1.268264853875744
18,1.79,1.2663811231817652
18,1.8,1.2645360746467327
18,1.81,1.2626195438351953
18,1.82,1.260759993355437
18,1.83,1.2588845995644455
18,1.84,1.2570096152201524
18,1.85,1.2550759386401138
18,1.86,1.2532154412538807
18,1.87,1.2513425907590376
18,1.88,1.2494474579073198
18,1.89,1.247628813907678
18,1.9,1.2458194242839264
18,1.91,1.243975976052931
18,1.92,1.2422232670306064
18,1.93,1.240457469533374
18,1.94,1.2386409513322
18,1.95,1.2368006528715352
18,1.96,1.2349748041948592
18,1.97,1.2331427367837537
18,1.98,1.2312901156450453
18,1.99,1.2295265875330805
18,2.0,1.2282359270662433
19,0.01,1.7614337316517688
19,0.02,1.764166862788141
19,0.03,1.766319671454472
19,0.04,1.7680041317545347
19,0.05,1.7691539580215518
19,0.06,1.769808506340216
19,0.07,1.7699407190374303
19,0.08,1.7696031470693416
19,0.09,1.7689007370928642
19,0.1,1.7678135152236312
19,0.11,1.7664229865746357
19,0.12,1.7646973487608388
19,0.13,1.7626961450554408
19,0.14,1.7604036398255396
19,0.15,1.7578165785417834
19,0.16,1.7549971342581234
19,0.17,1.7519535802923076
19,0.18,1.7487770421043543
19,0.19,1.7454681746008365
19,0.2,1.7419903543764492
19,0.21,1.7384056859248929
19,0.22,1.7346456309388618
19,0.23,1.7307914408295015
19,0.24,1.7268886496753677
19,0.25,1.7228546686841077
19,0.26,1.7187310405543696
19,0.27,1.714585691138096
19,0.28,1.7104436984652762
19,0.29,1.7062629677874208
19,0.3,1.7020242381234791
19,0.31,1.6977863573713659
19,0.32,1.6935206911006784
19,0.33,1.689269972932318
19,0.34,1.684983375456446
19,0.35,1.6806802993063286
19,0.36,1.6763579838604838
19,0.37,1.6720161284110089
19,0.38,1.6677061247936826
19,0.39,1.6634002979943612
19,0.4,1.6590711223974166
19,0.41,1.6548353159075955
19,0.42,1.6505581651812034
19,0.43,1.6462975437983234
19,0.44,1.6420419509158195
19,0.45,1.6377895968383196
19,0.46,1.6335652250162542
19,0.47,1.629361634085204
19,0.48,1.6251828970444173
19,0.49,1.621034212529314
19,0.5,1.616881739859169
19,0.51,1.612812354031078
19,0.52,1.608728544988767
19,0.53,1.6046884668445534
19,0.54,1.6006563304810573
19,0.55,1.5966455607584145
19,0.56,1.5926877442342766
19,0.57,1.5887585981945846
19,0.58,1.5848772457704146
19,0.59,1.5810202320553735
19,0.6,1.5771751796721851
19,0.61,1.573371036956045
19,0.62,1.5695969294650365
19,0.63,1.5658567942533053
19,0.64,1.5621330414160288
19,0.65,1.5584518005139631
19,0.66,1.5548133783662272
19,0.67,1.5511881899073294
19,0.68,1.5475977071136915
19,0.69,1.5440646648053324
19,0.7,1.540528032430818
19,0.71,1.5370160230589036
19,0.72,1.5335390946417986
19,0.73,1.5301024667296295
19,0.74,1.5266787861473132
19,0.75,1.5233061573888242
19,0.76,1.5199433853191466
19,0.77,1.5166034528195904
19,0.78,1.5132961584090363
19,0.79,1.5100121335254169
19,0.8,1.5067441549085332
19,0.81,1.5035372358240293
19,0.82,1.500329332390473
19,0.83,1.4971418835300085
19,0.84,1.4939964499822695
19,0.85,1.490886605679007
19,0.86,1.4877976213750719
19,0.87,1.4847071212724199
19,0.88,1.481676945828476
19,0.89,1.4786141787893377
19,0.9,1.475583889515935
19,0.91,1.4725370406323195
19,0.92,1.469518740943068
19,0.93,1.4665254336135263
19,0.94,1.4635875759897063
19,0.95,1.460662509099623
19,0.96,1.4577392021032651
19,0.97,1.4548365051120855
19,0.98,1.4519968798678315
19,0.99,1.4491715479728906
19,1.0,1.4463369742170744
19,1.01,1.4435389998074262
19,1.02,1.440754143532571
19,1.03,1.4379621744175182
19,1.04,1.43517891609875
19,1.05,1.4324105764238582
19,1.06,1.4296850324979269
19,1.07,1.4269406352602179
19,1.08,1.424259539166447
19,1.09,1.4215796369898455
19,1.1,1.4189138449273282
19,1.11,1.4162594419922276
19,1.12,1.4136041449466943
19,1.13,1.4109495336627254
19,1.14,1.408357959844585
19,1.15,1.40574457738473
19,1.16,1.4031498470531296
19,1.17,1.4005547054131993
19,1.18,1.3980114504814098
19,1.19,1.395478209910129
19,1.2,1.392962097380497
19,1.21,1.3904511261955765
19,1.22,1.387907937073285
19,1.23,1.3854011664618424
19,1.24,1.3829182566446807
19,1.25,1.3804906867405748
19,1.26,1.3780309787597391
19,1.27,1.3756188270352727
19,1.28,1.3732021893784214
19,1.29,1.3707723217417154
19,1.3,1.3683896702243328
19,1.31,1.366036885369506
19,1.32,1.3636643142464644
19,1.33,1.361266043429102
19,1.34,1.358932739432294
19,1.35,1.3565718154153794
19,1.36,1.3542457511687254
19,1.37,1.3519564976387006
19,1.38,1.3496567149212788
19,1.39,1.3473674766376533
19,1.4,1.3451279110112526
19,1.41,1.3428353061268463
19,1.42,1.3405928453306568
19,1.43,1.338359544145869
19,1.44,1.3361461786878088
19,1.45,1.3339392928636356
19,1.46,1.3317112143409793
19,1.47,1.3295358701383182
19,1.48,1.3272971187595515
19,1.49,1.3251463078176888
19,1.5,1.3230288985720688
19,1.51,1.3207746958904225
19,1.52,1.3186274056204483
19,1.53,1.3165034463525178
19,1.54,1.3143800658197895
19,1.55,1.3122536395963158
19,1.56,1.3101394545640188
19,1.57,1.3080462146156044
19,1.58,1.3059207635967942
19,1.59,1.3038148211032121
19,1.6,1.301811532481266
19,1.61,1.2996902717383443
19,1.62,1.297643537729565
19,1.63,1.295577700158867
19,1.64,1.2935908337412856
19,1.65,1.2915477630409897
19,1.66,1.2895359477045056
19,1.67,1.2875218992188486
19,1.68,1.2855634525086879
19,1.69,1.2835838655655276
19,1.7,1.2816349315234012
19,1.71,1.2796079931626745
19,1.72,1.2775798700226908
19,1.73,1.2756206389095712
19,1.74,1.2736425661733681
19,1.75,1.2717416819124032
19,1.76,1.2697663932304428
19,1.77,1.2678261099744688
19,1.78,1.2659068875864836
19,1.79,1.263956780921441
19,1.8,1.262112371852349
19,1.81,1.2602135003940769
19,1.82,1.2583528621749072
