metodo,parametro,valor,clave,imagen,EN,SD,FE,MG,MI_vis,MI_ir,SF,SSIM,PSNR,Qabf,Nabf,SCD,VIF,FMI,Q0,QW,QE
PiramideLaplace,levels,2,PiramideLaplace|2,Athena_2_men_in_front_of_house_meting003,6.746692796525667,0.1788165420293808,0.9743831758139145,0.023192062973976135,1.9552810908565406,1.5565574467340921,11.77827943037766,0.7015756893063099,12.918595474829432,0.3438711457418548,0.06709945782593067,1.7258669292704054,0.3561165417362592,0.2172646155221567,0.6214143565027173,0.766686201141539,0.3499561620940035
PiramideLaplace,levels,2,PiramideLaplace|2,Athena_APC_4_fennek01_005,6.064526508071581,0.06559150665998459,0.9662601851588923,0.021683871746063232,2.1938267375985636,0.5026810070718648,9.567076692363827,0.7248418543497845,20.071182377021476,0.23254952338492924,0.06642306088138704,1.4755088668018908,0.3567790523854922,0.1811050304020324,0.6579224658350932,0.7204878669983392,0.4236646511158658
PiramideLaplace,levels,2,PiramideLaplace|2,Athena_heather_hei_vis,6.658695978078397,0.09989796578884125,0.9280174439912743,0.02324060909450054,1.046502621929832,1.376262592601563,11.668364503729384,0.6634277930934024,13.17907648926677,0.2771864405122591,0.10137762941878026,1.147992541708194,0.24146938455631278,0.15374435721241003,0.5577782116821188,0.5116502252246501,0.08054991979748684
PiramideLaplace,levels,2,PiramideLaplace|2,Athena_helicopter_helib_011,4.804925381047107,0.0504583939909935,1.0389767587971939,0.01241990178823471,2.8437925507215414,0.45647972902993367,5.501587688341792,0.7912646458761075,15.551670697853071,0.15869400816638496,0.03769121294873901,1.6791420863808106,0.43544023803909926,0.31509674125786086,0.7437499262418522,0.617874388088275,0.43178590260493505
PiramideLaplace,levels,2,PiramideLaplace|2,Athena_lake_lake,7.016176313459208,0.16630510985851288,1.015321548560042,0.02117360569536686,2.900320638003718,0.9724434976637972,11.452126910713998,0.7146534547693855,14.039090488242072,0.24627372031082026,0.04875804997860289,1.689335482587885,0.3752842197297055,0.2682136512270927,0.652597703130649,0.7611891016718171,0.5507925181134746
PiramideLaplace,levels,2,PiramideLaplace|2,Athena_man_in_doorway_maninhuis,7.04657923823741,0.17259812355041504,0.9826445540185232,0.029830846935510635,2.445965967734076,1.122566664722609,14.253984377056215,0.654875129930587,12.603511730931178,0.3560724526816441,0.05293866894464413,1.5350845910937723,0.33935137787488606,0.25427677561208534,0.6379479935673901,0.7462415889198706,0.23626404205011356
PiramideLaplace,levels,2,PiramideLaplace|2,Athena_soldier_behind_smoke_1_meting012-1200,7.0321775686974775,0.23187072575092316,1.0343688200888586,0.02744506299495697,4.3763378148733345,0.19126392905068035,13.710169838601637,0.6324798067865485,10.669486396267532,0.24923342168653906,0.028421108740087908,1.230549416372674,0.4419379777553922,0.3873958574268911,0.6640358612249123,0.8163075096337559,0.24061070014944297
PiramideLaplace,levels,2,PiramideLaplace|2,Athena_soldier_behind_smoke_2_meting012-1500,6.18513936741615,0.23501749336719513,0.9957652733827285,0.02133858948945999,3.6909828755439213,0.20286064327824913,12.941530513172646,0.6417619005014055,8.272835166317389,0.18473240904799823,0.023510307956402896,1.3801274214717316,0.4243108721822823,0.3737577038289905,0.5369034480620262,0.7408325013810926,0.2675853550027643
PiramideLaplace,levels,2,PiramideLaplace|2,Athena_soldier_behind_smoke_3_meting012-1700,7.278200423652968,0.1968078315258026,1.0402971347994363,0.03262629732489586,4.4941835167920985,0.21293970875541127,16.26406168785178,0.6267264788040656,10.943750362840765,0.19875102666661296,0.02216129032757478,1.4509795578571478,0.4436422076212035,0.37722946898178933,0.7287959619521225,0.8143702477272037,0.3070707761736596
PiramideLaplace,levels,2,PiramideLaplace|2,Athena_soldier_in_trench_1_meting016,7.084208789538206,0.16575084626674652,1.0330343969755122,0.024766743183135986,3.15472709311661,0.9281387812390881,13.598747106938378,0.7183206645071348,13.836306669988732,0.26258731604869046,0.05624942203845795,1.719772772743592,0.4056326536601784,0.2791866524049406,0.7769066310112535,0.8113704872324777,0.4471609159532655
PiramideLaplace,levels,2,PiramideLaplace|2,Athena_soldier_in_trench_2_meting055,6.651357582483917,0.11424872279167175,1.0071562942319854,0.027491370216012,2.3103469749026675,0.7222750942174111,14.472591674452499,0.7075594284495605,16.669489789632376,0.33986562932644576,0.06456889104763401,1.5645443900460567,0.4118146514082009,0.26254385704455824,0.8138609461713409,0.8479500252424632,0.4172885600780683
