brazo,imagen,EN,SD,FE,MG,MI_vis,MI_ir,SF,SSIM,PSNR,Qabf,Nabf,SCD,VIF,FMI,Q0,QW,QE
suma,Athena_soldier_behind_smoke_2_meting012-1500,7.224165513018948,0.1572113186120987,1.1630413996699505,0.03191061690449715,1.032592393667393,0.47590150359693073,15.283938004337053,0.6043033650527526,11.120068166010949,0.49262093504917953,0.32245292907645906,1.5768038116245116,0.3763952165665677,0.16127919353551978,0.6645498287398879,0.7866125866763688,0.3191295073638262
promedio,Athena_soldier_behind_smoke_2_meting012-1500,7.0784878956225565,0.14382699131965637,1.1395882963693758,0.02307853288948536,1.2112257286179116,0.6476215212358613,11.431139928620436,0.6753199896165142,11.2131903557284,0.5297140252236486,0.13022390541820167,1.5500696554416962,0.357761804828136,0.17829931728274337,0.7069643624546712,0.8140123140396796,0.36123006438708016
maximo,Athena_soldier_behind_smoke_2_meting012-1500,7.10792064503181,0.14666058123111725,1.1443267683779952,0.023669620975852013,1.1933308237892093,0.5948823084838318,11.749078589276602,0.6696042520850407,11.200734362157208,0.5301166248377813,0.14445281068096397,1.5576530602561274,0.3587793611353992,0.1757417147448653,0.7045932143482054,0.8138189445898361,0.34978706385167585
base,Athena_soldier_behind_smoke_3_meting012-1700,6.82520805356124,0.11416485905647278,0.9755494448126428,0.01835170015692711,1.2833939209765202,0.3608465360205924,8.602111798513281,0.7097766386131765,13.936508185179493,0.3094871048597975,4.6202752284658865e-07,1.448715189759965,0.25361872604758323,0.17715324599652035,0.6625843048480135,0.7118333504268562,0.3175069769787351
disco,Athena_soldier_behind_smoke_3_meting012-1700,7.154170246250577,0.1400904357433319,1.0225690934334617,0.03352874889969826,1.1972352649437044,0.23217058012722308,15.750582719187815,0.6625525642968634,13.787648829268072,0.542958452237666,0.17420387758503975,1.5828271710409239,0.30480913685481076,0.19653690629340456,0.7671811020606302,0.8472959703771679,0.34108228312126404
lineas,Athena_soldier_behind_smoke_3_meting012-1700,7.05842991969378,0.13065288960933685,1.008884613533991,0.03184983506798744,1.169267547277169,0.2545024297900682,14.792123525388678,0.6722160616566938,13.8508727692799,0.522957810176917,0.14786556020128788,1.5455871953836695,0.292254161503348,0.18590539380926752,0.7656965302521619,0.8369386085704413,0.34643352610365014
suma,Athena_soldier_behind_smoke_3_meting012-1700,7.313100612553313,0.15688560903072357,1.0452855336348128,0.04674225673079491,1.0199756605135495,0.21792993451166442,21.525290563796222,0.5846239310627233,13.553030696750145,0.5032956974169006,0.3681601919786713,1.600738536757782,0.3184575714775242,0.18415392669769695,0.7183641462578586,0.8208820799774363,0.3192277386800744
promedio,Athena_soldier_behind_smoke_3_meting012-1700,7.105862878674603,0.13521520793437958,1.0156643624348936,0.03270241245627403,1.190284501599729,0.24780960723856849,15.287889795098536,0.6682546380519354,13.82446021300765,0.5389272645075288,0.1589789822566055,1.5648510024589382,0.3024590582655625,0.19495669607713517,0.7689202114212472,0.8447309364107577,0.3456342459597714
maximo,Athena_soldier_behind_smoke_3_meting012-1700,7.154726637718042,0.1401231288909912,1.0226486202966614,0.033518675714731216,1.1973640659251505,0.23221124979853267,15.746050475419825,0.6625844829607468,13.787637212609752,0.5431220008302555,0.1739268870371355,1.583124165634143,0.3049023851137736,0.19648346268241892,0.7672364108628627,0.8475541423293351,0.34155349790778583
base,Athena_soldier_in_trench_1_meting016,6.539643379059718,0.09584657847881317,0.953624710285005,0.013709045015275478,1.5499403245895012,0.5947872428747742,7.26441359837994,0.7931305952794706,16.808725146862024,0.3285124481357516,9.835342897603656e-07,1.6277756989013603,0.293980793084908,0.2361183018477937,0.6961365887098334,0.7212681531467586,0.45899547980011546
disco,Athena_soldier_in_trench_1_meting016,6.831367358774969,0.11721694469451904,0.9961645216346484,0.02624034881591797,1.2621784596796755,0.4493651666022421,13.59770182782281,0.7307137632460454,16.549213534634283,0.6262380104670883,0.1427951987061879,1.6862436802617804,0.3765316340881869,0.23249648765101025,0.8343387178246277,0.889185727690397,0.5442616664476858
lineas,Athena_soldier_in_trench_1_meting016,6.752748111686757,0.11043506115674973,0.984700095765894,0.02467518299818039,1.2815861493953788,0.5088120183332766,12.444886140247709,0.741575985195013,16.671437167507808,0.6097110104797492,0.11535880448618124,1.6927550610985787,0.35925184546801914,0.22220716187731088,0.8312218933873688,0.8748491644206359,0.5485928580889936
suma,Athena_soldier_in_trench_1_meting016,6.990430185244507,0.1320783942937851,1.0193594013883112,0.036591652780771255,1.0233508247579897,0.3794921720308905,18.106961391076766,0.643122493848787,16.191705997663757,0.5755399023588103,0.3080274621197625,1.6832426189201093,0.4009681486431714,0.21497598358698145,0.778943781251804,0.8770521854653249,0.523981698624392
promedio,Athena_soldier_in_trench_1_meting016,6.790358701027308,0.11367309838533401,0.9901845519181021,0.02546311914920807,1.284792794388217,0.48540036966140737,13.023374714711172,0.7372807286081757,16.61988713425258,0.6255448730441145,0.12573772504925484,1.6914026671998947,0.37340923243525836,0.23264802220940406,0.8362256953644363,0.8851261705320543,0.5493540200280312
maximo,Athena_soldier_in_trench_1_meting016,6.831245578510033,0.11719730496406555,0.9961467633773343,0.02623290941119194,1.2612223388808312,0.449620503252382,13.59719798084674,0.730784400794909,16.54919077476212,0.6262664233514996,0.1426096163357545,1.6860364341174954,0.3764462402236295,0.23230104423001433,0.8343067445574254,0.8893035770206617,0.5445192107869355
base,Athena_soldier_in_trench_2_meting055,6.318606093603877,0.07882490009069443,0.9567706771177957,0.015133015811443329,1.766083737682655,0.28323834634888767,7.636647888872243,0.7875559863126889,19.619040102123737,0.37091629053257513,3.721370716186152e-07,1.596646764959071,0.3485288074675627,0.28558370392876187,0.7254947427333849,0.7477982377262579,0.4083104077567639
disco,Athena_soldier_in_trench_2_meting055,6.6481577345749105,0.10228728502988815,1.0066717695432772,0.03054204210639,1.3145336337077218,0.22120539161441022,15.075311942826296,0.704104195305089,19.14424071656945,0.7203670143852805,0.13412751359308372,1.699398879711976,0.458105301673574,0.2684799827013631,0.8874378174497258,0.9287628120352551,0.4831514320753122
lineas,Athena_soldier_in_trench_2_meting055,6.56358696070815,0.09620486199855804,0.9938659646904024,0.028790483251214027,1.3724450333679576,0.22790731248669016,13.979110238258784,0.7158791636175919,19.34191208517203,0.6977409691173139,0.10915065409179892,1.6957622524458635,0.43283551783518787,0.25095067373549457,0.8837859384119694,0.9164818444978791,0.47956840943628515
suma,Athena_soldier_in_trench_2_meting055,6.868521870814326,0.12105569988489151,1.040039563122891,0.043833255767822266,1.017801362918095,0.1924121976606685,20.84751639698025,0.6003246154052194,18.43041378358274,0.6330161422029325,0.29496512615739984,1.695602118531135,0.4874545905749758,0.25081495414643035,0.8134638175811437,0.9045948782056414,0.46437752114390174
promedio,Athena_soldier_in_trench_2_meting055,6.606991280806188,0.09921043366193771,1.0004382972768686,0.02969788759946823,1.3522868172531708,0.2255442220037791,14.552474130693069,0.7105835094093161,19.253970185906116,0.7166325936344895,0.11996087940323935,1.6998270194298226,0.4531712491474464,0.26220295555992207,0.8881405338994921,0.9253505358812995,0.48365341767807624
maximo,Athena_soldier_in_trench_2_meting055,6.6492497471586045,0.1023639366030693,1.0068371233576539,0.030540017411112785,1.314340111354869,0.22137829791374025,15.07905740101421,0.7041346437330797,19.143671076227914,0.7203188771289918,0.1340405080299986,1.6996130261073992,0.45796503229479496,0.2684826789714672,0.8874502287931414,0.9291874597955042,0.48364175457972525
base,Triclobs_Bosnia_R,6.537808000148141,0.18822501599788666,1.0973579796575736,0.012134885415434837,1.2994454330908032,1.6939136154677146,7.826491692573107,0.8002643460426744,15.825295298114526,0.3469865262336464,3.010807055601103e-07,0.8836600944615661,0.35069185134143244,0.28544496689128446,0.6574886962945272,0.7376124349901758,0.4279042759108877
disco,Triclobs_Bosnia_R,6.826161092041553,0.20771053433418274,1.1457574686515912,0.02154616080224514,0.9810091171117293,1.4987368904151919,13.915380238231148,0.7553402550028272,15.520810325625366,0.5444000275733285,0.17392898341408405,1.1174939379188369,0.415225608542139,0.23828075398546322,0.7374830143677774,0.8816511917548903,0.7590879316472621
lineas,Triclobs_Bosnia_R,6.739117674706864,0.2000436633825302,1.1311474053724735,0.020267972722649574,1.018846266296527,1.5185279730653947,12.728152888468856,0.764238919851737,15.66460766771421,0.5317250454287319,0.13886317451494098,1.0446757807747633,0.4093517854836194,0.23708781781894678,0.7367671241617624,0.8687093732700173,0.6765694019336833
suma,Triclobs_Bosnia_R,6.975377644275665,0.22364388406276703,1.170803168110398,0.029651813209056854,0.8874109216747802,1.3118679555211974,18.86659673282734,0.6853111894221724,15.009833248494848,0.498997236571202,0.3686318323182875,1.126968302794447,0.43839684165711734,0.21383328669494853,0.6838799447212303,0.8806154970386617,0.7962896870126391
promedio,Triclobs_Bosnia_R,6.774055648023607,0.20365583896636963,1.1370116742239484,0.020866915583610535,0.998337980420614,1.5187961356447361,13.301417240110785,0.7611296448292775,15.60454331207289,0.5451338376757269,0.15202230342367462,1.0842743074848438,0.41766555186048426,0.24232937466739476,0.7404866169353588,0.8780227076313176,0.7240200578408801
maximo,Triclobs_Bosnia_R,6.827055050969708,0.20780830085277557,1.1459075178673641,0.021528536453843117,0.980930392870103,1.4916735657754354,13.903207808211926,0.7554400285433966,15.520314843340559,0.5443044372938636,0.17348328744608132,1.1189606828010898,0.415350776213985,0.23802132901079737,0.7372497902711427,0.8818715918388245,0.7600632939306516
base,Triclobs_Kaptein_1123,6.529831773449298,0.1236594170331955,0.9336679344913164,0.012106012552976608,1.066768879595295,0.8658592312483486,5.228725520855896,0.7714331458217485,16.370784585039516,0.2962305058118814,5.448809157675936e-07,1.5413419090020015,0.2699140238070602,0.12237422571279946,0.6267912946677223,0.6556364229388392,0.4728654832454103
disco,Triclobs_Kaptein_1123,6.807506813536661,0.13971984386444092,0.9733712974772227,0.021076006814837456,0.8936263902296196,0.7724944143795132,9.096354213628642,0.7385093278888827,16.154409205718665,0.476423104347377,0.1736841038738095,1.619571416342652,0.33070312527516943,0.13445880357814166,0.6989721930759331,0.7778811759868365,0.5402808724915742
lineas,Triclobs_Kaptein_1123,6.746140773144929,0.13642139732837677,0.9645968747710473,0.019930746406316757,0.9254913319360787,0.8016874838832238,8.533530187998755,0.7475995281820256,16.24165973548126,0.4593547065746924,0.14499152999563755,1.6225627092192214,0.31775380023701816,0.12518533438171253,0.699624369492298,0.7716743901628607,0.5441640275338134
suma,Triclobs_Kaptein_1123,6.98108603043893,0.15508268773555756,0.9981905201675727,0.028837479650974274,0.7872450172223686,0.6707679309052084,12.382070350336921,0.6719257823274816,15.780239286869175,0.4430229909163926,0.36268454862496036,1.6395074475233562,0.35520077688660323,0.13109446490272864,0.650295359091355,0.7603783191016424,0.5081304644026153
promedio,Triclobs_Kaptein_1123,6.771661219234292,0.13789038360118866,0.9682459155142463,0.020474087446928024,0.9123610058521588,0.7966085172268673,8.791492308096776,0.7442139967455952,16.205662131413703,0.4723696962520064,0.1568110119305344,1.6223251687350253,0.32764926999330607,0.1318530534431599,0.7018798631629997,0.7769302519385262,0.5457710714559284
maximo,Triclobs_Kaptein_1123,6.807265269892401,0.13986319303512573,0.973336760361528,0.02104094810783863,0.8953339396408558,0.7721853948113501,9.085300088839894,0.7387516873157296,16.15511018864011,0.4764479835332926,0.17272517958922373,1.6205711757691252,0.3311140835358871,0.13427217249647647,0.6991580714216442,0.7792325763520572,0.5421478152705287
base,Triclobs_jeep_in_smoke_R,6.90501499917955,0.11989907920360565,1.0108773464759835,0.021915022283792496,1.5835810341109522,1.3857738087075298,11.851893486643341,0.7128728225293504,16.922925267724086,0.30402606260086396,4.817730491711564e-07,1.248729315540864,0.2833920455419485,0.161021320269456,0.6900674583948851,0.7105909562075995,0.5975217661917832
disco,Triclobs_jeep_in_smoke_R,7.183831197922219,0.1501506268978119,1.0516953576132508,0.040926579385995865,1.4858166373316828,1.1325493138167668,22.690137954329035,0.6560553129411746,16.42534750069112,0.5406801885922993,0.20458632969665225,1.4839832239269501,0.3557780142408359,0.2014920262437083,0.8052021476383426,0.8594000198299109,0.744912702969331
lineas,Triclobs_jeep_in_smoke_R,7.128873281313735,0.14179405570030212,1.043649652728376,0.039165522903203964,1.4759968927241653,1.1813337792489969,21.470618260348598,0.6640511785762165,16.62980574500787,0.5178816936350484,0.18153724368378082,1.4503344815903607,0.34085918126556053,0.1814213778822227,0.8005172736287303,0.8490770555477574,0.7300644177028714
suma,Triclobs_jeep_in_smoke_R,7.392586683850812,0.17706547677516937,1.0822566513545209,0.05851224809885025,1.2510379145576924,0.9397657810617639,32.49410433826758,0.5681789280414975,15.603957675226106,0.4884481876362591,0.4114592833115622,1.4609613079812895,0.380351774404626,0.1959324951881769,0.7399380219699094,0.8310192548379683,0.703087237694842
promedio,Triclobs_jeep_in_smoke_R,7.154156956096186,0.14579857885837555,1.047351121020086,0.04012580215930939,1.4955508748474755,1.16335549373488,22.138338269395362,0.6600714811510062,16.543705359152657,0.5358453140282857,0.1918024219885864,1.4715434893474781,0.35400612985217406,0.1952757159309652,0.8048378492156489,0.8560220957238558,0.7428711267803848
maximo,Triclobs_jeep_in_smoke_R,7.185121238212416,0.15023952722549438,1.0518842163638193,0.0409248024225235,1.4859867575440262,1.1338824281195734,22.689613891664525,0.656033657486742,16.424570027454763,0.5408100522900501,0.20460628040005271,1.4853037511674576,0.35597873826355586,0.20140756475217253,0.8051613842289046,0.8594622112226462,0.7450442097629211
